/ Dataset:E:\data\storage\3\5\1\4\0003\Densities and Magnetic Susceptibilities - CSV - Point Data - 08JUL2014.hxyz
/
/ Projection:NAD83
/      Datum:NAD83,6378137,0.0818191910428158,0
/     Method:
/       Unit:dega,1
/      Local:"NAD83 to WGS 84 (1)",0,0,0,0,0,0,0
/
X,Y,SAMPLE,SOURCE,DEPTH,ELEVATION,ROCKTYPE,COMMENTS,DENSITY,SMSNO,MAGSUS,LATITUDE,LONGITUDE,SDMAGSUS
-74.1481054971,46.0198749288,D001-0774,1-EPB,0.0,1.0,ANORTHOSITE,,2.7,,*,46.0,-74.1,*,
-74.0611025903,46.0182070549,D001-0753,1-EPB,0.0,1.0,GABBRO,,3.3,,*,46.0,-74.1,*,
-74.0914369495,46.0177074788,D001-0753,1-EPB,0.0,1.0,ANORTHOSITE,,2.7,,*,46.0,-74.1,*,
-74.0467689798,45.9795403909,D001-0754,1-EPB,0.0,1.0,GABBRO,,3.5,,*,46.0,-74.0,*,
-74.0636028956,45.9823739366,D001-0752,1-EPB,0.0,1.0,GABBRO,,3.2,,*,46.0,-74.1,*,
-74.0454356049,45.9812070365,D001-0754,1-EPB,0.0,1.0,GABBRO,,3.3,,*,46.0,-74.0,*,
-74.0844369428,45.9645409014,D001-0752,1-EPB,0.0,1.0,ANORTHOSITE,,2.7,,*,46.0,-74.1,*,
-74.0312683959,45.965040228,D001-0516,1-EPB,0.0,1.0,ANORTHOSITE,,2.7,,*,46.0,-74.0,*,
-74.053269177,45.9665405031,D001-0516,1-EPB,0.0,1.0,GABBRO,,3.2,,*,46.0,-74.1,*,
-74.0369351209,46.0175400526,D001-0754,1-EPB,0.0,1.0,LEUCOGABBRO,,2.8,,*,46.0,-74.0,*,
-74.1197715169,45.9685413448,D001-0492,1-EPB,0.0,1.0,MANGERITE,,3.1,,*,46.0,-74.1,*,
-74.0589358758,46.0163736952,D001-0546,1-EPB,0.0,1.0,GABBRO,,3.3,,*,46.0,-74.1,*,
-74.0577692041,46.0138736841,D001-0753,1-EPB,0.0,1.0,GABBRO,,3.3,,*,46.0,-74.1,*,
-74.0446022474,45.9828736884,D001-0547,1-EPB,0.0,1.0,GABBRO,,3.3,,*,46.0,-74.0,*,
-74.1176047303,45.9872079678,D001-0753,1-EPB,0.0,1.0,GABBRO,,3.0,,*,46.0,-74.1,*,
-74.0481023697,45.984040398,D001-0755,1-EPB,0.0,1.0,GABBRO,,3.4,,*,46.0,-74.0,*,
-74.1132712482,45.9882079101,D001-0493,1-EPB,0.0,1.0,MANGERITE,,3.0,,*,46.0,-74.1,*,
-74.0362686586,45.9920402238,D001-0755,1-EPB,0.0,1.0,ANORTHOSITE,,2.7,,*,46.0,-74.0,*,
-74.0622695216,45.9858739123,D001-0752,1-EPB,0.0,0.0,GABBRO,,3.3,,*,46.0,-74.1,*,
-74.1186047714,45.9842079834,D001-0493,1-EPB,0.0,1.0,MANGERITE,,3.0,,*,46.0,-74.1,*,
-74.0322685308,45.9938734996,D001-0755,1-EPB,0.0,1.0,ANORTHOSITE,,2.7,,*,46.0,-74.0,*,
-74.1176047198,45.9917079639,D001-0753,1-EPB,0.0,1.0,GABBRO,,3.2,,*,46.0,-74.1,*,
-74.02910177,45.997040116,D001-0546,1-EPB,0.0,1.0,ANORTHOSITE,,2.7,,*,46.0,-74.0,*,
-74.1136045797,45.9945412418,D001-0753,1-EPB,0.0,1.0,GABBRO,,3.0,,*,46.0,-74.1,*,
-73.9119295861,46.0208719066,D001-0528,1-EPB,0.0,1.0,MANGERITE,,2.7,,*,46.0,-73.9,*,
-73.9227636563,45.9760384636,D001-0540,1-EPB,0.0,1.0,MANGERITE,,2.8,,*,46.0,-73.9,*,
-73.9229303314,45.9765384626,D001-0748,1-EPB,0.0,1.0,MANGERITE,,2.7,,*,46.0,-73.9,*,
-73.828759153,45.9757036779,D001-0749,1-EPB,0.0,1.0,LEUCOGABBRO,,2.8,,*,46.0,-73.8,*,
-73.8242589246,45.9782035811,D001-0547,1-EPB,0.0,1.0,LEUCOGABBRO,,2.8,,*,46.0,-73.8,*,
-73.9159299973,45.9797049977,D001-0528,1-EPB,0.0,1.0,MANGERITE,,2.8,,*,46.0,-73.9,*,
-73.8779281938,45.965371196,D001-0751,1-EPB,0.0,1.0,MARBLE,,2.6,,*,46.0,-73.9,*,
-73.9347642143,45.9658720494,D001-0748,1-EPB,0.0,1.0,MANGERITE,,2.9,,*,46.0,-73.9,*,
-73.8754280757,45.9653711584,D001-0751,1-EPB,0.0,1.0,PARAGNEISS,,2.7,,*,46.0,-73.9,*,
-73.9360976093,45.9650387416,D001-0752,1-EPB,0.0,1.0,MANGERITE,,2.8,,*,46.0,-73.9,*,
-73.881761707,45.96620458,D001-0749,1-EPB,0.0,1.0,GRANULITE,,2.7,,*,46.0,-73.9,*,
-73.9087629852,45.9747049235,D001-0752,1-EPB,0.0,1.0,MANGERITE,,2.8,,*,46.0,-73.9,*,
-73.8984291581,45.9737047719,D001-0751,1-EPB,0.0,1.0,MANGERITE,,2.8,,*,46.0,-73.9,*,
-73.8942622944,45.9712047281,D001-0486,1-EPB,0.0,1.0,MANGERITE,,2.8,,*,46.0,-73.9,*,
-73.9022626743,45.9745381578,D001-0748,1-EPB,0.0,1.0,MANGERITE,,2.8,,*,46.0,-73.9,*,
-73.8447599511,45.967537341,D001-0535,1-EPB,0.0,1.0,PARAGNEISS,,2.7,,*,46.0,-73.8,*,
-73.879261587,45.9672045335,D001-0749,1-EPB,0.0,1.0,MARBLE,,2.6,,*,46.0,-73.9,*,
-73.9199301867,46.0017052434,D001-0777,1-EPB,0.0,1.0,MANGERITE,,2.8,,*,46.0,-73.9,*,
-73.9192635018,45.994538277,D001-0528,1-EPB,0.0,1.0,QUARTZITE,,2.7,,*,46.0,-73.9,*,
-73.9450981011,45.9938720332,D001-0528,1-EPB,0.0,1.0,MANGERITE,,2.9,,*,46.0,-73.9,*,
-74.1552722558,46.0343749825,D001-0761,1-EPB,0.0,1.0,ANORTHOSITE,,2.7,,*,46.0,-74.2,*,
-74.0286013119,46.0308732464,D001-0509,1-EPB,0.0,1.0,ANORTHOSITE,,2.7,,*,46.0,-74.0,*,
-74.0272679209,46.0317065599,D001-0509,1-EPB,0.0,1.0,ANORTHOSITE,,2.7,,*,46.0,-74.0,*,
-74.0136008062,46.0305397067,D001-0788,1-EPB,0.0,1.0,MANGERITE,,2.8,,*,46.0,-74.0,*,
-74.0562689298,46.0302069627,D001-0498,1-EPB,0.0,1.0,GABBRO,,3.1,,*,46.0,-74.1,*,
-74.0332681496,46.0300399789,D001-0508,1-EPB,0.0,1.0,ANORTHOSITE,,2.7,,*,46.0,-74.0,*,
-74.0551021271,46.0372069322,D001-0752,1-EPB,0.0,1.0,GABBRO,,3.2,,*,46.0,-74.1,*,
-74.06643586,46.0363737563,D001-0772,1-EPB,0.0,1.0,GABBRO,,3.2,,*,46.0,-74.1,*,
-74.055268788,46.0380402662,D001-0546,1-EPB,0.0,1.0,MANGERITE,,3.3,,*,46.0,-74.1,*,
-74.0054335829,46.0485395671,D001-0788,1-EPB,0.0,1.0,ANORTHOSITE,,2.7,,*,46.0,-74.0,*,
-74.0399347526,46.050373366,D001-0516,1-EPB,0.0,1.0,LEUCOGABBRO,,2.8,,*,46.1,-74.0,*,
-74.014767308,46.0440397012,D001-0788,1-EPB,0.0,1.0,ANORTHOSITE,,2.7,,*,46.0,-74.0,*,
-74.0537687113,46.0398735752,D001-0752,1-EPB,0.0,1.0,GABBRO,,3.4,,*,46.0,-74.1,*,
-74.0147673762,46.0395397084,D001-0788,1-EPB,0.0,1.0,GRANULITE,,2.7,,*,46.0,-74.0,*,
-74.0501018188,46.0470401773,D001-0752,1-EPB,0.0,1.0,ANORTHOSITE,,2.7,,*,46.0,-74.1,*,
-74.0097671048,46.0460396298,D001-0496,1-EPB,0.0,1.0,ANORTHOSITE,,2.7,,*,46.0,-74.0,*,
-74.0107671445,46.0457063106,D001-0788,1-EPB,0.0,1.0,LEUCOGABBRO,,2.8,,*,46.0,-74.0,*,
-74.0401014988,46.0452067113,D001-0518,1-EPB,0.0,1.0,MANGERITE,,3.3,,*,46.0,-74.0,*,
-74.1237705473,46.0898743925,D001-0772,1-EPB,0.0,1.0,GABBRO,,3.0,,*,46.1,-74.1,*,
-74.1572719559,46.0703748948,D001-0754,1-EPB,0.0,1.0,LEUCOGABBRO,,2.8,,*,46.1,-74.2,*,
-74.132937781,46.068541242,D001-0531,1-EPB,0.0,1.0,LEUCOGABBRO,,2.8,,*,46.1,-74.1,*,
-74.1327711841,46.0617079264,D001-0546,1-EPB,0.0,1.0,LEUCOGABBRO,,2.7,,*,46.1,-74.1,*,
-74.1549384007,46.0838748208,D001-0773,1-EPB,0.0,1.0,LEUCOGABBRO,,2.7,,*,46.1,-74.2,*,
-74.1522716106,46.0865414439,D001-0773,1-EPB,0.0,1.0,LEUCOGABBRO,,2.8,,*,46.1,-74.2,*,
-74.151438249,46.0863747668,D001-0508,1-EPB,0.0,1.0,LEUCOGABBRO,,2.8,,*,46.1,-74.2,*,
-74.1436046981,46.0803746819,D001-0754,1-EPB,0.0,1.0,GABBRO,,3.0,,*,46.1,-74.1,*,
-74.131104342,46.0722078735,D001-0493,1-EPB,0.0,1.0,LEUCOGABBRO,,2.8,,*,46.1,-74.1,*,
-74.0672688617,46.0633737086,D001-0774,1-EPB,0.0,1.0,LEUCOGABBRO,,2.8,,*,46.1,-74.1,*,
-74.0149335991,46.0692063298,D001-0498,1-EPB,0.0,1.0,MANGERITE,,2.7,,*,46.1,-74.0,*,
-74.0134335562,46.0685396441,D001-0498,1-EPB,0.0,1.0,MANGERITE,,2.7,,*,46.1,-74.0,*,
-74.070102341,46.0598737544,D001-0774,1-EPB,0.0,1.0,GABBRO,,3.2,,*,46.1,-74.1,*,
-74.0674355698,46.06070705,D001-0774,1-EPB,0.0,1.0,LEUCOGABBRO,,2.7,,*,46.1,-74.1,*,
-74.0197669012,46.082706372,D001-0542,1-EPB,0.0,1.0,GABBRO,,3.1,,*,46.1,-74.0,*,
-74.0281005308,46.0828731485,D001-0498,1-EPB,0.0,1.0,LEUCOGABBRO,,2.8,,*,46.1,-74.0,*,
-74.0197669012,46.082706372,D001-0498,1-EPB,0.0,1.0,GABBRO,,3.0,,*,46.1,-74.0,*,
-74.0272671013,46.0873731296,D001-0548,1-EPB,0.0,1.0,ANORTHOSITE,,2.7,,*,46.1,-74.0,*,
-74.016433398,46.0860396559,D001-0497,1-EPB,0.0,1.0,LEUCOGABBRO,,3.1,,*,46.1,-74.0,*,
-74.0161000527,46.0860396515,D001-0530,1-EPB,0.0,1.0,GABBRO,,3.0,,*,46.1,-74.0,*,
-74.0307672663,46.0847065138,D001-0774,1-EPB,0.0,1.0,LEUCOGABBRO,,2.7,,*,46.1,-74.0,*,
-74.0492681052,46.0722067826,D001-0749,1-EPB,0.0,1.0,MANGERITE,,2.8,,*,46.1,-74.0,*,
-73.9459307912,46.0552057741,D001-0778,1-EPB,0.0,1.0,ANORTHOSITE,,2.7,,*,46.1,-73.9,*,
-73.9537645003,46.0542058542,D001-0748,1-EPB,0.0,1.0,MANGERITE,,2.7,,*,46.1,-74.0,*,
-73.9259300901,46.0357054719,D001-0526,1-EPB,0.0,1.0,ANORTHOSITE,,2.7,,*,46.0,-73.9,*,
-73.9460975564,46.0480390812,D001-0750,1-EPB,0.0,1.0,MANGERITE,,2.9,,*,46.0,-73.9,*,
-73.9090960436,46.0277052412,D001-0526,1-EPB,0.0,1.0,MANGERITE,,2.7,,*,46.0,-73.9,*,
-73.9090960331,46.0287052463,D001-0777,1-EPB,0.0,1.0,MANGERITE,,2.8,,*,46.0,-73.9,*,
-73.9427643941,46.0218722731,D001-0777,1-EPB,0.0,1.0,ANORTHOSITE,,2.7,,*,46.0,-73.9,*,
-73.9374307734,46.024372221,D001-0777,1-EPB,0.0,1.0,ANORTHOSITE,,2.7,,*,46.0,-73.9,*,
-73.9509310356,46.0542058238,D001-0486,1-EPB,0.0,1.0,MANGERITE,,2.8,,*,46.1,-74.0,*,
-73.9399306366,46.045205669,D001-0486,1-EPB,0.0,1.0,MANGERITE,,2.9,,*,46.0,-73.9,*,
-73.9409306711,46.046205684,D001-0750,1-EPB,0.0,1.0,MANGERITE,,2.8,,*,46.0,-73.9,*,
-73.8685939143,46.0507049193,D001-0777,1-EPB,0.0,1.0,LEUCOGABBRO,,2.8,,*,46.1,-73.9,*,
-73.8609268999,46.0495381619,D001-0751,1-EPB,0.0,1.0,MANGERITE,,2.8,,*,46.0,-73.9,*,
-73.8679272401,46.0478715607,D001-0535,1-EPB,0.0,1.0,MANGERITE,,2.7,,*,46.0,-73.9,*,
-73.8475929402,46.0502046884,D001-0525,1-EPB,0.0,1.0,LEUCOGABBRO,,2.7,,*,46.1,-73.8,*,
-73.8584267756,46.0505381414,D001-0749,1-EPB,0.0,1.0,GRANULITE,,2.6,,*,46.1,-73.9,*,
-73.8960951963,46.0505385494,D001-0528,1-EPB,0.0,1.0,MANGERITE,,2.8,,*,46.1,-73.9,*,
-73.8672605107,46.0517049112,D001-0525,1-EPB,0.0,1.0,GABBRO,,3.2,,*,46.1,-73.9,*,
-73.8602601917,46.0508714968,D001-0535,1-EPB,0.0,1.0,GRANULITE,,2.6,,*,46.1,-73.9,*,
-73.8892616522,46.0392050777,D001-0526,1-EPB,0.0,1.0,MANGERITE,,2.7,,*,46.0,-73.9,*,
-73.8697606731,46.0462049036,D001-0540,1-EPB,0.0,1.0,MANGERITE,,2.7,,*,46.0,-73.9,*,
-73.8887615688,46.0455384415,D001-0528,1-EPB,0.0,1.0,MANGERITE,,2.8,,*,46.0,-73.9,*,
-73.8762609846,46.0453716365,D001-0777,1-EPB,0.0,1.0,PARAGNEISS,,2.9,,*,46.0,-73.9,*,
-73.9340967939,46.0648723558,D001-0778,1-EPB,0.0,1.0,GABBRO,,3.0,,*,46.1,-73.9,*,
-73.9389303463,46.0650390733,D001-0530,1-EPB,0.0,1.0,MANGERITE,,3.0,,*,46.1,-73.9,*,
-73.9354302043,46.0635390306,D001-0497,1-EPB,0.0,1.0,GABBRO,,3.1,,*,46.1,-73.9,*,
-73.9392637175,46.0632057359,D001-0778,1-EPB,0.0,1.0,ANORTHOSITE,,2.7,,*,46.1,-73.9,*,
-73.923429565,46.071372275,D001-0497,1-EPB,0.0,1.0,MANGERITE,,2.8,,*,46.1,-73.9,*,
-73.9240962714,46.0705389446,D001-0497,1-EPB,0.0,1.0,MANGERITE,,2.8,,*,46.1,-73.9,*,
-73.9587646206,46.0625392704,D001-0487,1-EPB,0.0,1.0,ANORTHOSITE,,2.7,,*,46.1,-74.0,*,
-73.922429512,46.0720389346,D001-0778,1-EPB,0.0,1.0,MANGERITE,,2.8,,*,46.1,-73.9,*,
-73.9562645566,46.0587058971,D001-0750,1-EPB,0.0,1.0,MANGERITE,,2.9,,*,46.1,-74.0,*,
-73.9537644763,46.0560391942,D001-0750,1-EPB,0.0,1.0,MANGERITE,,2.8,,*,46.1,-74.0,*,
-73.9387637068,46.0622057265,D001-0497,1-EPB,0.0,1.0,ANORTHOSITE,,2.7,,*,46.1,-73.9,*,
-73.9570975783,46.0850393333,D001-0497,1-EPB,0.0,1.0,LEUCOGABBRO,,2.8,,*,46.1,-74.0,*,
-73.9092621739,46.0790388362,D001-0777,1-EPB,0.0,1.0,PARAGNEISS,,2.7,,*,46.1,-73.9,*,
-73.9750984603,46.0795394923,D001-0530,1-EPB,0.0,1.0,LEUCOGABBRO,,2.8,,*,46.1,-74.0,*,
-73.8987615949,46.0897054559,D001-0778,1-EPB,0.0,1.0,GRANULITE,,2.6,,*,46.1,-73.9,*,
-73.8519261825,46.0898716736,D001-0532,1-EPB,0.0,1.0,MANGERITE,,2.7,,*,46.1,-73.9,*,
-73.9044285147,46.0895388428,D001-0530,1-EPB,0.0,1.0,MANGERITE,,2.7,,*,46.1,-73.9,*,
-73.9047618766,46.0882055058,D001-0523,1-EPB,0.0,1.0,QUARTZITE,,2.7,,*,46.1,-73.9,*,
-73.8742605252,46.0877052081,D001-0778,1-EPB,0.0,1.0,GABBRO,,3.1,,*,46.1,-73.9,*,
-73.9052619006,46.0880388431,D001-0778,1-EPB,0.0,1.0,QUARTZITE,,2.9,,*,46.1,-73.9,*,
-73.8772608553,46.0653717686,D001-0525,1-EPB,0.0,1.0,MANGERITE,,2.8,,*,46.1,-73.9,*,
-73.8714271987,46.0720384163,D001-0776,1-EPB,0.0,1.0,"QTZ MONZONITE",,2.7,,*,46.1,-73.9,*,
-73.9062622164,46.0620387188,D001-0526,1-EPB,0.0,1.0,PARAGNEISS,,2.7,,*,46.1,-73.9,*,
-73.8742605266,46.0875385404,D001-0524,1-EPB,0.0,1.0,GABBRO,,3.1,,*,46.1,-73.9,*,
-73.8487594834,46.074871539,D001-0750,1-EPB,0.0,1.0,GABBRO,,3.0,,*,46.1,-73.8,*,
-73.8424258513,46.0767048216,D001-0540,1-EPB,0.0,1.0,GABBRO,,2.9,,*,46.1,-73.8,*,
-73.7174209118,46.0625372652,D001-0527,1-EPB,0.0,1.0,MANGERITE,,3.0,,*,46.1,-73.7,*,
-73.7144207903,46.0643706048,D001-0799,1-EPB,0.0,1.0,QUARTZITE,,2.6,,*,46.1,-73.7,*,
-73.7907570054,46.0582040831,D001-0525,1-EPB,0.0,1.0,ANORTHOSITE,,2.7,,*,46.1,-73.8,*,
-73.7895902959,46.0580374125,D001-0777,1-EPB,0.0,1.0,ANORTHOSITE,,2.7,,*,46.1,-73.8,*,
-73.8140913515,46.0555377013,D001-0777,1-EPB,0.0,1.0,ANORTHOSITE,,2.7,,*,46.1,-73.8,*,
-73.8135912316,46.0740378447,D001-0525,1-EPB,0.0,1.0,ANORTHOSITE,,2.7,,*,46.1,-73.8,*,
-73.814424571,46.0800379012,D001-0525,1-EPB,0.0,1.0,ANORTHOSITE,,2.7,,*,46.1,-73.8,*,
-73.7727564163,46.0403705871,D001-0527,1-EPB,0.0,1.0,ANORTHOSITE,,2.7,,*,46.0,-73.8,*,
-73.8135913327,46.054704356,D001-0525,1-EPB,0.0,1.0,ANORTHOSITE,,2.7,,*,46.1,-73.8,*,
-73.7917571629,46.0315372499,D001-0528,1-EPB,0.0,1.0,ANORTHOSITE,,2.7,,*,46.0,-73.8,*,
-73.7494222376,46.035703824,D001-0532,1-EPB,0.0,1.0,PARAGNEISS,,3.4,,*,46.0,-73.7,*,
-73.8030909576,46.0307040428,D001-0529,1-EPB,0.0,1.0,ANORTHOSITE,,2.7,,*,46.0,-73.8,*,
-73.7645894954,46.0298704942,D001-0528,1-EPB,0.0,1.0,ANORTHOSITE,,2.7,,*,46.0,-73.8,*,
-73.7124209045,46.0275369926,D001-0527,1-EPB,0.0,1.0,"ACID GNEISS",,2.6,,*,46.0,-73.7,*,
-73.7907571543,46.0252038735,D001-0527,1-EPB,0.0,1.0,LEUCOGABBRO,,2.9,,*,46.0,-73.8,*,
-73.8120914211,46.0240374253,D001-0528,1-EPB,0.0,1.0,ANORTHOSITE,,2.7,,*,46.0,-73.8,*,
-73.8209250331,46.0498710634,D001-0529,1-EPB,0.0,1.0,LEUCOGABBRO,,2.8,,*,46.0,-73.8,*,
-73.732421547,46.0475371944,D001-0527,1-EPB,0.0,1.0,LEUCOGABBRO,,2.8,,*,46.0,-73.7,*,
-73.7944238276,46.0540373994,D001-0525,1-EPB,0.0,1.0,ANORTHOSITE,,2.7,,*,46.1,-73.8,*,
-73.7582558125,46.0538706391,D001-0751,1-EPB,0.0,1.0,ANORTHOSITE,,2.7,,*,46.1,-73.8,*,
-73.7907570264,46.0535373868,D001-0776,1-EPB,0.0,1.0,ANORTHOSITE,,2.7,,*,46.1,-73.8,*,
-73.7315881826,46.0475371922,D001-0777,1-EPB,0.0,1.0,LEUCOGABBRO,,2.8,,*,46.0,-73.7,*,
-73.801424495,45.9780365608,D001-0751,1-EPB,0.0,1.0,ANORTHOSITE,,2.7,,*,46.0,-73.8,*,
-73.7849238947,45.9752037913,D001-0751,1-EPB,0.0,1.0,ANORTHOSITE,,2.7,,*,46.0,-73.8,*,
-73.8054246693,45.9808699236,D001-0749,1-EPB,0.0,1.0,ANORTHOSITE,,2.7,,*,46.0,-73.8,*,
-73.8154251535,45.9805367507,D001-0529,1-EPB,0.0,1.0,ANORTHOSITE,,2.7,,*,46.0,-73.8,*,
-73.8209254257,45.9792035182,D001-0749,1-EPB,0.0,1.0,ANORTHOSITE,,2.7,,*,46.0,-73.8,*,
-73.7899240504,45.9788704772,D001-0751,1-EPB,0.0,1.0,ANORTHOSITE,,2.7,,*,46.0,-73.8,*,
-73.768256687,45.9668703704,D001-0751,1-EPB,0.0,1.0,ANORTHOSITE,,2.7,,*,46.0,-73.8,*,
-73.780923782,45.9707037908,D001-0751,1-EPB,0.0,1.0,ANORTHOSITE,,2.7,,*,46.0,-73.8,*,
-73.7169211878,46.004703504,D001-0527,1-EPB,0.0,1.0,PARAGNEISS,,3.2,,*,46.0,-73.7,*,
-73.7325883823,46.0148702943,D001-0527,1-EPB,0.0,1.0,LEUCOGABBRO,,2.8,,*,46.0,-73.7,*,
-73.7550892315,46.01137034,D001-0527,1-EPB,0.0,1.0,LEUCOGABBRO,,2.8,,*,46.0,-73.8,*,
-74.0632682807,46.0960402515,D001-0498,1-EPB,0.0,1.0,GRANULITE,,2.6,,*,46.1,-74.1,*,
-74.0002660065,46.0952060964,D001-0497,1-EPB,0.0,1.0,GABBRO,,3.0,,*,46.1,-74.0,*,
-74.0616015197,46.0985402244,D001-0518,1-EPB,0.0,1.0,MANGERITE,,3.0,,*,46.1,-74.1,*,
-74.0539346844,46.0905401408,D001-0498,1-EPB,0.0,1.0,MANGERITE,,2.7,,*,46.1,-74.1,*,
-74.0541013479,46.0912068083,D001-0546,1-EPB,0.0,1.0,LEUCOGABBRO,,2.8,,*,46.1,-74.1,*,
-74.0539346844,46.0905401408,D001-0498,1-EPB,0.0,1.0,MANGERITE,,2.8,,*,46.1,-74.1,*,
-74.0147663355,46.1082062651,D001-0519,1-EPB,0.0,1.0,MANGERITE,,3.0,,*,46.1,-74.0,*,
-74.1109365556,46.1063741798,D001-0495,1-EPB,0.0,1.0,ANORTHOSITE,,2.7,,*,46.1,-74.1,*,
-74.1514374963,46.1585412073,D001-0755,1-EPB,0.0,1.0,MANGERITE,,2.8,,*,46.2,-74.2,*,
-74.1569381141,46.1188747354,D001-0772,1-EPB,0.0,1.0,ANORTHOSITE,,2.7,,*,46.1,-74.2,*,
-74.1049362133,46.1165407422,D001-0495,1-EPB,0.0,1.0,MANGERITE,,2.9,,*,46.1,-74.1,*,
-74.0114323936,46.1400395056,D001-0525,1-EPB,0.0,1.0,PARAGNEISS,,3.2,,*,46.1,-74.0,*,
-74.0117657497,46.1393728442,D001-0782,1-EPB,0.0,1.0,PARAGNEISS,,3.0,,*,46.1,-74.0,*,
-74.1192697751,46.1427075202,D001-0755,1-EPB,0.0,1.0,MANGERITE,,2.9,,*,46.1,-74.1,*,
-74.0025988066,46.1348727355,D001-0782,1-EPB,0.0,1.0,MANGERITE,,2.8,,*,46.1,-74.0,*,
-74.1102695069,46.1365407572,D001-0759,1-EPB,0.0,1.0,MANGERITE,,2.9,,*,46.1,-74.1,*,
-74.0025987988,46.1353727348,D001-0525,1-EPB,0.0,1.0,MANGERITE,,2.8,,*,46.1,-74.0,*,
-73.9544306525,46.0957060129,D001-0803,1-EPB,0.0,1.0,MANGERITE,,2.7,,*,46.1,-74.0,*,
-73.9104287223,46.0950389282,D001-0523,1-EPB,0.0,1.0,QUARTZITE,,2.9,,*,46.1,-73.9,*,
-73.9102620554,46.0943722566,D001-0787,1-EPB,0.0,1.0,PARAGNEISS,,2.8,,*,46.1,-73.9,*,
-73.9374298532,46.0998725367,D001-0527,1-EPB,0.0,1.0,GABBRO,,3.3,,*,46.1,-73.9,*,
-73.9492638054,46.0920392835,D001-0803,1-EPB,0.0,1.0,MANGERITE,,2.7,,*,46.1,-73.9,*,
-73.9582642147,46.0912060331,D001-0526,1-EPB,0.0,1.0,LEUCOGABBRO,,2.8,,*,46.1,-74.0,*,
-73.9480970978,46.0912059359,D001-0803,1-EPB,0.0,1.0,MANGERITE,,2.7,,*,46.1,-73.9,*,
-73.924095751,46.1160391538,D001-0530,1-EPB,0.0,1.0,DIABASE,,3.1,,*,46.1,-73.9,*,
-73.9269293199,46.106205801,D001-0787,1-EPB,0.0,1.0,GRANULITE,,2.7,,*,46.1,-73.9,*,
-73.9705977453,46.1160395626,D001-0526,1-EPB,0.0,1.0,LEUCOGABBRO,,3.0,,*,46.1,-74.0,*,
-73.9809315047,46.1172063234,D001-0526,1-EPB,0.0,1.0,GABBRO,,3.0,,*,46.1,-74.0,*,
-73.9807648309,46.1172063219,D001-0526,1-EPB,0.0,1.0,LEUCOGABBRO,,3.0,,*,46.1,-74.0,*,
-73.9382629559,46.1217059685,D001-0787,1-EPB,0.0,1.0,GABBRO,,3.1,,*,46.1,-73.9,*,
-73.9620973015,46.1218728411,D001-0526,1-EPB,0.0,1.0,GABBRO,,3.0,,*,46.1,-74.0,*,
-73.9627640147,46.120539509,D001-0526,1-EPB,0.0,1.0,GABBRO,,3.1,,*,46.1,-74.0,*,
-73.8870943685,46.0942053696,D001-0778,1-EPB,0.0,1.0,LEUCOGABBRO,,2.8,,*,46.1,-73.9,*,
-73.8989282656,46.0900387926,D001-0523,1-EPB,0.0,1.0,"ACID GNEISS",,2.6,,*,46.1,-73.9,*,
-73.8727604271,46.091371883,D001-0778,1-EPB,0.0,1.0,LEUCOGABBRO,,2.8,,*,46.1,-73.9,*,
-73.9012616957,46.0907054852,D001-0778,1-EPB,0.0,1.0,QUARTZITE,,2.7,,*,46.1,-73.9,*,
-73.8830941266,46.1013720405,D001-0782,1-EPB,0.0,1.0,LEUCOGABBRO,,2.7,,*,46.1,-73.9,*,
-73.8672600214,46.1110386223,D001-0779,1-EPB,0.0,1.0,LEUCOGABBRO,,2.7,,*,46.1,-73.9,*,
-73.856259516,46.1150385507,D001-0522,1-EPB,0.0,1.0,ANORTHOSITE,,2.7,,*,46.1,-73.9,*,
-73.8555928182,46.1153718804,D001-0779,1-EPB,0.0,1.0,LEUCOGABBRO,,2.8,,*,46.1,-73.9,*,
-73.8884275656,46.1148721669,D001-0522,1-EPB,0.0,1.0,LEUCOGABBRO,,2.8,,*,46.1,-73.9,*,
-73.877760513,46.1067053567,D001-0782,1-EPB,0.0,1.0,LEUCOGABBRO,,2.8,,*,46.1,-73.9,*,
-73.8750937305,46.1067053325,D001-0779,1-EPB,0.0,1.0,LEUCOGABBRO,,2.7,,*,46.1,-73.9,*,
-73.904428339,46.1065389314,D001-0523,1-EPB,0.0,1.0,LEUCOGABBRO,,2.8,,*,46.1,-73.9,*,
-73.8437589215,46.1233718329,D001-0779,1-EPB,0.0,1.0,LEUCOGABBRO,,2.7,,*,46.1,-73.8,*,
-73.8434255809,46.122371823,D001-0524,1-EPB,0.0,1.0,ANORTHOSITE,,2.7,,*,46.1,-73.8,*,
-73.9777641917,46.1525397324,D001-0536,1-EPB,0.0,1.0,MANGERITE,,2.8,,*,46.2,-74.0,*,
-73.93692928,46.1452060557,D001-0536,1-EPB,0.0,1.0,MANGERITE,,2.7,,*,46.1,-73.9,*,
-73.9439298219,46.125039364,D001-0523,1-EPB,0.0,1.0,GRANULITE,,2.6,,*,46.1,-73.9,*,
-73.9474299405,46.1273727361,D001-0497,1-EPB,0.0,1.0,GRANULITE,,2.6,,*,46.1,-73.9,*,
-73.9470965952,46.127206066,D001-0787,1-EPB,0.0,1.0,GRANULITE,,2.6,,*,46.1,-73.9,*,
