X,Y,OBJECTID,SMDI,NAME,HISTORICNAMES,PRIMARYCOMMODITIES,ASSOCIATEDCOMMODITIES,GROUPING,DISCOVERYTYPE,STATUS,PRODUCTION,RESERVESRESOURCES,UTM13E,UTM13N,WEBLINK,SYMBOLOGY_STATUS,SYMBOLOGY_GROUPING,GLOBALID
463087,6266738,5647,5656,Samples 99788 & 99789,Samples 99788 & 99789,Rare Earth Element (Unspecified),"Phosphorus, Thorium, Zirconium",Rare Earth Elements,Outcrop grab,Occurrence: Primary Exploration,No,No,463087,6266738,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5656,Occurrence: Primary Exploration,Rare Earth Elements,{15DC64DE-794D-4987-8A6C-CF610F54EAE9}
457750,6259379,5648,5657,Sample 99808,Sample 99808,Thorium,Rare Earth Element (Unspecified),Energy Material (Other),Outcrop grab,Occurrence: Primary Exploration,No,No,457750,6259379,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5657,Occurrence: Primary Exploration,Other,{D5BC10ED-CFA6-483E-8C57-229F3350ECA8}
456114,6257666,5649,5658,"Samples 99820, 99821, 99862, 99864 & 99772","Samples 99820, 99821, 99862, 99864 & 99772",Rare Earth Element (Unspecified),"Phosphorus, Thorium, Uranium, Zirconium",Rare Earth Elements,Outcrop grab,Occurrence: Primary Exploration,No,No,456114,6257666,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5658,Occurrence: Primary Exploration,Rare Earth Elements,{B2A2BA25-B08C-4EFB-B492-937475C8C7DF}
325795,6349424,5650,5659,Rock sample GCTKR004,Rock sample GCTKR004,Gold,"Arsenic, Silver",Gold,Outcrop grab,Occurrence: Primary Exploration,No,No,325795,6349424,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5659,Occurrence: Primary Exploration,Precious Metals,{5DB09498-E95C-44E4-BFD0-3E965EA6AE77}
313329,6320496,5651,5660,Boulder sample MKTKR004,Boulder sample MKTKR004,Nickel,Tungsten,"Copper, Nickel, Cobalt and/or PGE",Float Rock,Anomaly,No,No,313329,6320496,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5660,Anomaly,Base Metals,{6516708A-5C4E-4BFB-B703-F526C7044D57}
326490,6341123,5652,5661,Boulder sample WFTKR001,Boulder sample WFTKR001,Gold,,Gold,Outcrop grab,Anomaly,No,No,326490,6341123,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5661,Anomaly,Precious Metals,{3AAD1D8D-D459-428C-B0D1-98B3AD74B9DF}
274098,6376034,5653,5662,Rock sample JBPNR004,Rock sample JBPNR004,Rare Earth Element (Unspecified),Thorium,Rare Earth Elements,Outcrop grab,Occurrence: Primary Exploration,No,No,274098,6376034,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5662,Occurrence: Primary Exploration,Rare Earth Elements,{0E44576D-C2F7-4A39-87D6-4BA004C5FE79}
267990,6366883,5654,5663,Rock sample JBPNR008,Rock sample JBPNR008,Rare Earth Element (Unspecified),Thorium,Rare Earth Elements,Outcrop grab,Occurrence: Primary Exploration,No,No,267990,6366883,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5663,Occurrence: Primary Exploration,Rare Earth Elements,{A23838E3-F578-4455-8DCA-9FF63E8776FB}
265718,6379175,5655,5664,Rock sample MKPNR005,Rock sample MKPNR005,Rare Earth Element (Unspecified),Thorium,Rare Earth Elements,Outcrop grab,Occurrence: Primary Exploration,No,No,265718,6379175,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5664,Occurrence: Primary Exploration,Rare Earth Elements,{79269C22-C3B1-4A29-A571-E34AABEA6139}
261255,6381139,5656,5665,Rock samples MKPNR012 & 013,Rock samples MKPNR012 & 013,Rare Earth Element (Unspecified),Thorium,Rare Earth Elements,Outcrop grab,Occurrence: Primary Exploration,No,No,261255,6381139,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5665,Occurrence: Primary Exploration,Rare Earth Elements,{6121076B-73BA-4833-A2A8-175D35A7945F}
285100,6372904,5657,5666,Drill hole PN14001,Drill hole PN14001,Rare Earth Element (Unspecified),"Cadmium, Iron, Manganese, Molybdenum, Nickel, Silver, Thorium, Zinc",Rare Earth Elements,Drillhole,Occurrence: Primary Exploration,No,No,285100,6372904,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5666,Occurrence: Primary Exploration,Rare Earth Elements,{F68F9688-BF72-4F44-8D05-AE71E37DC829}
284760,6371935,5658,5667,Drill hole PN14003,Drill hole PN14003,Rare Earth Element (Unspecified),"Cobalt, Copper, Iron, Manganese, Nickel, Silver, Thorium, Titanium, Zinc",Rare Earth Elements,Drillhole,Occurrence: Primary Exploration,No,No,284760,6371935,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5667,Occurrence: Primary Exploration,Rare Earth Elements,{82689B21-1161-46A6-ACA6-03661760B4D7}
283071,6372085,5659,5668,Drill hole PN14004,Drill hole PN14004,Rare Earth Element (Unspecified),Thorium,Rare Earth Elements,Drillhole,Occurrence: Primary Exploration,No,No,283071,6372085,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5668,Occurrence: Primary Exploration,Rare Earth Elements,{A3E17684-58CD-4F10-A63D-24187C5B8B22}
284783,6372728,5660,5669,Drill hole PN14007,Drill hole PN14007,Rare Earth Element (Unspecified),"Cobalt, Copper, Iron, Manganese, Nickel, Phosphorus, Silver, Zinc",Rare Earth Elements,Drillhole,Occurrence: Primary Exploration,No,No,284783,6372728,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5669,Occurrence: Primary Exploration,Rare Earth Elements,{05FA8F07-307F-43EF-BF27-B23023D32264}
264302,6378541,5661,5670,Drill hole PN14008,Drill hole PN14008,Nickel,"Cobalt, Copper, Iron, Molybdenum, Silver","Copper, Nickel, Cobalt and/or PGE",Drillhole,Anomaly: Bedrock/Felsenmeer Geochemical,No,No,264302,6378541,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5670,Anomaly,Base Metals,{5927A733-6C19-495D-8834-413A75DC1E7E}
257827,6378587,5662,5671,Drill hole PN14009,Drill hole PN14009,Copper,"Cobalt, Lithium, Nickel, Zinc",Base Metal (Other),Drillhole,Mineral Location,No,No,257827,6378587,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5671,Mineral Location,Base Metals,{85EF4981-6DF3-4691-9428-4B5A03DA082D}
232551,6389402,5663,5672,Drill hole CW-01,Drill hole CW-01,Nickel,"Chromium, Lithium, Silver, Titanium, Vanadium","Copper, Nickel, Cobalt and/or PGE",Drillhole,Mineral Location,No,No,232551,6389402,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5672,Mineral Location,Base Metals,{34386424-02B3-4312-9128-A9E6A5B0DBEF}
230354,6391890,5664,5673,"Drill holes CW-05, CW-17 & CW-18","Drill holes CW-05, CW-17 & CW-18",Rare Earth Element (Unspecified),"Lithium, Phosphorus, Thorium, Zirconium",Rare Earth Elements,Drillhole,Occurrence: Primary Exploration,No,No,230354,6391890,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5673,Occurrence: Primary Exploration,Rare Earth Elements,{57B8AD89-3B15-4B3F-8087-A633C54BEC3F}
234734,6387609,5665,5674,Drill hole CW-07,Drill hole CW-07,Rare Earth Element (Unspecified),Thorium,Rare Earth Elements,Drillhole,Occurrence: Primary Exploration,No,No,234734,6387609,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5674,Occurrence: Primary Exploration,Rare Earth Elements,{8B29B4B4-BECD-4A81-B5A5-F492181B90E2}
234044,6388670,5666,5675,Drill hole CW-09,Drill hole CW-09,Rare Earth Element (Unspecified),Thorium,Rare Earth Elements,Drillhole,Occurrence: Primary Exploration,No,No,234044,6388670,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5675,Occurrence: Primary Exploration,Rare Earth Elements,{6430109E-7CB6-407F-9724-7CC60482A66F}
243659,6397724,5667,5676,Drill holes RK-13-05 & RK-14-15,Drill holes RK-13-05 & RK-14-15,Uranium,,Uranium,Drillhole,Occurrence: Primary Exploration,No,No,243659,6397724,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5676,Occurrence: Primary Exploration,Uranium,{9C528645-B36A-420D-9AD0-D02B52E61CB0}
243287,6398177,5668,5677,Drill hole RK-13-06,Drill hole RK-13-06,Thorium,,Energy Material (Other),Drillhole,Occurrence: Primary Exploration,No,No,243287,6398177,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5677,Occurrence: Primary Exploration,Other,{FF3C7050-0718-405E-90A1-767DAC7F6E9A}
251428,6402279,5669,5678,Spitfire Zone,Spitfire Zone,Uranium,,Uranium,Drillhole,Deposit: Advanced Exploration,No,No,251428,6402279,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5678,Deposit: Advanced Exploration,Uranium,{C0E61130-2074-4B96-96FE-89C058EDEE21}
230520,6391338,5670,5679,Drill hole CW-16,Drill hole CW-16,Zinc,"Lead, Nickel, Silver","Copper, Zinc and/or Lead",Drillhole,Occurrence: Primary Exploration,No,No,230520,6391338,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5679,Occurrence: Primary Exploration,Base Metals,{1AF591A0-CD27-4E2F-9FD6-91B50A76D741}
336798,6369507,5671,5680,Dufferin Lake Ni-Co-U Deposit,Dufferin Lake Ni-Co-U Deposit,Nickel,"Cobalt, Uranium, Zinc","Copper, Nickel, Cobalt and/or PGE",Drillhole,Prospect: Primary Exploration,No,No,336798,6369507,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5680,Prospect: Primary Exploration,Base Metals,{57C4DAA9-6517-416C-A436-EF9C187F512A}
386599,6369115,5672,5681,Drill hole ND1202 & ND1203,Drill hole ND1202 & ND1203,Cobalt,"Nickel, Rare Earth Element (Unspecified), Uranium, Zinc","Copper, Nickel, Cobalt and/or PGE",Drillhole,Occurrence: Primary Exploration,No,No,386599,6369115,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5681,Occurrence: Primary Exploration,Base Metals,{2D74A436-B9DA-4DC7-9A7D-266ED1F94F95}
346286,6384721,5673,5682,Drill hole MC-024,Drill hole MC-024,Uranium,,Uranium,Drillhole,Occurrence: Primary Exploration,No,No,346286,6384721,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5682,Occurrence: Primary Exploration,Uranium,{76D52778-0D53-443B-9340-140DE14D1E18}
345882,6384347,5674,5683,Drill hole MC-025,Drill hole MC-025,Uranium,,Uranium,Drillhole,Occurrence: Primary Exploration,No,No,345882,6384347,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5683,Occurrence: Primary Exploration,Uranium,{28864997-BBC7-43AC-AC38-339F9DC3F63D}
346507,6387711,5675,5684,"Drill holes VR-051, VR-051W1, VR-051W2, VR--052","Drill holes VR-051, VR-051W1, VR-051W2, VR--052",Uranium,,Uranium,Drillhole,Prospect: Primary Exploration,No,No,346507,6387711,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5684,Prospect: Primary Exploration,Uranium,{0E17D376-9A17-42EE-9E58-3BB089F6104C}
347254,6386855,5676,5685,Drill hole VR-054,Drill hole VR-054,Uranium,"Cobalt, Copper, Nickel, Vanadium",Uranium,Drillhole,Occurrence: Primary Exploration,No,No,347254,6386855,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5685,Occurrence: Primary Exploration,Uranium,{40D3E7B1-72C8-4B97-96CC-BFEE431F755C}
494462,6364294,5677,5686,Drill hole ML-176,Drill hole ML-176,Uranium,,Uranium,Drillhole,Occurrence: Primary Exploration,No,No,494462,6364294,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5686,Occurrence: Primary Exploration,Uranium,{268C31DB-12CC-40FC-A9C8-F072F4039A58}
493586,6364401,5678,5687,Drill hole ML-181,Drill hole ML-181,Uranium,Copper,Uranium,Drillhole,Occurrence: Primary Exploration,No,No,493586,6364401,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5687,Occurrence: Primary Exploration,Uranium,{5865E3BF-E8D4-4DD2-A61A-CE6DEF6F3A75}
479006,6397672,5679,5688,Drill hole WMA-027,Drill hole WMA-027,Uranium,,Uranium,Drillhole,Anomaly: Bedrock/Felsenmeer Geochemical,No,No,479006,6397672,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5688,Anomaly,Uranium,{D5169F82-9949-4E9E-B4E0-536FB17ACD5A}
478776,6398528,5680,5689,Drill hole WMA-028,Drill hole WMA-028,Gold,Uranium,Gold,Drillhole,Occurrence: Primary Exploration,No,No,478776,6398528,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5689,Occurrence: Primary Exploration,Precious Metals,{DB01B2D4-EF01-413F-9371-A8FB0CF86E3B}
477987,6396804,5681,5690,Drill hole WMA-030,Drill hole WMA-030,Nickel,,"Copper, Nickel, Cobalt and/or PGE",Drillhole,Occurrence: Primary Exploration,No,No,477987,6396804,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5690,Occurrence: Primary Exploration,Base Metals,{422E1C0B-DF22-49B8-97C7-8E473C978794}
479827,6398899,5682,5691,Drill holes WMA-034 & WMA-036,Drill holes WMA-034 & WMA-036,Gold,"Arsenic, Cobalt, Copper, Nickel, Uranium",Gold,Drillhole,Occurrence: Primary Exploration,No,No,479827,6398899,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5691,Occurrence: Primary Exploration,Precious Metals,{D66CD28E-3031-4445-87CA-6D50ABDF0130}
494186,6399419,5683,5692,Drill hole MC-385-01,Drill hole MC-385-01,Rare Earth Element (Unspecified),"Phosphorus, Strontium, Thorium, Titanium, Uranium, Zirconium",Rare Earth Elements,Drillhole,Occurrence: Primary Exploration,No,No,494186,6399419,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5692,Occurrence: Primary Exploration,Rare Earth Elements,{41896331-5225-458D-A95E-0C0BD244BE2F}
463819,6379341,5684,5693,Drill hole CX-091,Drill hole CX-091,Uranium,Copper,Uranium,Drillhole,Occurrence: Primary Exploration,No,No,463819,6379341,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5693,Occurrence: Primary Exploration,Uranium,{39B873AC-FAE6-42D7-A28E-E5D52699AAF3}
487689,6414382,5685,5694,Drill holes HL-003 & HL-005,Drill holes HL-003 & HL-005,Uranium,"Arsenic, Chromium, Cobalt, Copper, Lead, Molybdenum, Nickel",Uranium,Drillhole,Occurrence: Primary Exploration,No,No,487689,6414382,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5694,Occurrence: Primary Exploration,Uranium,{E870D7AA-A11E-4FF0-9F90-430E8FCFF14C}
521745,6448844,5686,5695,Drill hole WE-419,Drill hole WE-419,Uranium,,Uranium,Drillhole,Occurrence: Primary Exploration,No,No,521745,6448844,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5695,Occurrence: Primary Exploration,Uranium,{619BFA7D-C934-4CBF-8133-4BF4339BE3F0}
555397,6438428,5687,5696,Drill hole SOD-274,Drill hole SOD-274,Uranium,,Uranium,Drillhole,Occurrence: Primary Exploration,No,No,555397,6438428,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5696,Occurrence: Primary Exploration,Uranium,{B66596E2-B22C-4ACD-8779-7B9331A0CC5F}
554800,6438043,5688,5697,Drill holes SOD-275 & SOD-282,Drill holes SOD-275 & SOD-282,Uranium,"Cobalt, Copper",Uranium,Drillhole,Occurrence: Primary Exploration,No,No,554800,6438043,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5697,Occurrence: Primary Exploration,Uranium,{0762FDBC-8436-4E2F-8AFD-B43D9458383F}
555996,6437363,5689,5698,Drill hole SOD-276,Drill hole SOD-276,Uranium,Lead,Uranium,Drillhole,Occurrence: Primary Exploration,No,No,555996,6437363,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5698,Occurrence: Primary Exploration,Uranium,{B840BF15-E086-4A57-B97B-A8E61ECA904A}
553224,6437043,5690,5699,Drill hole SOD-278,Drill hole SOD-278,Uranium,,Uranium,Drillhole,Occurrence: Primary Exploration,No,No,553224,6437043,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5699,Occurrence: Primary Exploration,Uranium,{F13C18B4-671A-4B03-BE4E-C1A749379730}
556509,6439334,5691,5700,Drill hole SOD-279,Drill hole SOD-279,Rare Earth Element (Unspecified),Uranium,Rare Earth Elements,Drillhole,Occurrence: Primary Exploration,No,No,556509,6439334,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5700,Occurrence: Primary Exploration,Rare Earth Elements,{D5B7E402-A386-41DA-A549-6A7300A445A5}
557286,6440161,5692,5701,Drill hole SOD-286,Drill hole SOD-286,Uranium,"Copper, Lithium",Uranium,Drillhole,Occurrence: Primary Exploration,No,No,557286,6440161,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5701,Occurrence: Primary Exploration,Uranium,{6B7EAAEA-68E8-4B1E-A3B4-C5C703CA9595}
558521,6438187,5693,5702,Drill hole PR-13-01,Drill hole PR-13-01,Uranium,Thorium,Uranium,Drillhole,Occurrence: Primary Exploration,No,No,558521,6438187,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5702,Occurrence: Primary Exploration,Uranium,{7680C020-F90B-4B2B-9B0E-E388B6584C00}
557410,6437713,5694,5703,Drill holes PR-13-04 & PR-13-06,Drill holes PR-13-04 & PR-13-06,Uranium,Lead,Uranium,Drillhole,Occurrence: Primary Exploration,No,No,557410,6437713,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5703,Occurrence: Primary Exploration,Uranium,{7167918B-0DD2-46F3-BABB-6CF41EF2273B}
536045,6437246,5695,5704,Drill hole BI-003,Drill hole BI-003,Uranium,Rare Earth Element (Unspecified),Uranium,Drillhole,Occurrence: Primary Exploration,No,No,536045,6437246,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5704,Occurrence: Primary Exploration,Uranium,{9E227BE4-3EA2-493D-B261-6C01ADA4C091}
544117,6439630,5696,5705,Drill hole TH-007,Drill hole TH-007,Uranium,,Uranium,Drillhole,Anomaly: Bedrock/Felsenmeer Geochemical,No,No,544117,6439630,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5705,Anomaly,Uranium,{573B3FF3-6BA4-4498-9FA2-B8D3A12599AD}
543742,6439460,5697,5706,Drill holes TH-008 & TH-018,Drill holes TH-008 & TH-018,Uranium,"Arsenic, Cobalt, Copper, Lead, Lithium, Molybdenum, Nickel, Vanadium",Uranium,Drillhole,Occurrence: Primary Exploration,No,No,543742,6439460,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5706,Occurrence: Primary Exploration,Uranium,{826C8402-A5B1-454F-A1E3-059860C599D1}
543566,6439347,5698,5707,Drill holes TH-009 and TH-022,Drill holes TH-009 and TH-022,Uranium,Copper,Uranium,Drillhole,Occurrence: Primary Exploration,No,No,543566,6439347,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5707,Occurrence: Primary Exploration,Uranium,{21810D50-C6E4-4767-B100-35FBC1B0C4DD}
539964,6438470,5699,5708,Drill hole TH-019,Drill hole TH-019,Uranium,,Uranium,Drillhole,Occurrence: Primary Exploration,No,No,539964,6438470,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5708,Occurrence: Primary Exploration,Uranium,{98B37C30-AF08-44B3-9981-3B0934AD3869}
508302,6450490,5700,5709,Drill hole GB13-31,Drill hole GB13-31,Uranium,"Cobalt, Lead, Nickel, Rare Earth Element (Unspecified), Strontium, Thorium, Titanium, Zirconium",Uranium,Drillhole,Occurrence: Primary Exploration,No,No,508302,6450490,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5709,Occurrence: Primary Exploration,Uranium,{26CE60AC-B2AA-4D06-833C-FAD6F31726D5}
511391,6457563,5701,5710,Drill hole JL13-32,Drill hole JL13-32,Uranium,"Cobalt, Copper, Nickel",Uranium,Drillhole,Occurrence: Primary Exploration,No,No,511391,6457563,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5710,Occurrence: Primary Exploration,Uranium,{2AA993FD-08CF-4ECE-9082-49D900D95000}
511784,6457670,5702,5711,Drill hole JL13-33,Drill hole JL13-33,Uranium,"Cobalt, Lithium, Nickel, Rare Earth Element (Unspecified), Vanadium",Uranium,Drillhole,Occurrence: Primary Exploration,No,No,511784,6457670,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5711,Occurrence: Primary Exploration,Uranium,{011941E4-80FF-4622-A2D9-B07736C5A881}
501891,6433886,5703,5712,Drill hole CL-155,Drill hole CL-155,Uranium,Nickel,Uranium,Drillhole,Occurrence: Primary Exploration,No,No,501891,6433886,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5712,Occurrence: Primary Exploration,Uranium,{C06A50B3-9414-476C-8446-180D4EA1DAD2}
498918,6431883,5704,5713,Drill hole CL-157,Drill hole CL-157,Uranium,,Uranium,Drillhole,Occurrence: Primary Exploration,No,No,498918,6431883,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5713,Occurrence: Primary Exploration,Uranium,{DA0A5017-D91D-49C2-90CB-DE16B2A558F7}
555685,6469950,5705,5714,"Drill holes WAT15-425, WAT15-419, WAT14-406A, -407, & WAT12-296A","Drill holes WAT15-425, WAT15-419, WAT14-406A, -407, & WAT12-296A",Uranium,"Arsenic, Lead, Nickel",Uranium,Drillhole,Occurrence: Primary Exploration,No,No,555685,6469950,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5714,Occurrence: Primary Exploration,Uranium,{3B64ADF4-DC25-4123-A0E6-B397532A28AA}
554494,6467106,5706,5715,Drill hole WAT14-409,Drill hole WAT14-409,Uranium,,Uranium,Drillhole,Occurrence: Primary Exploration,No,No,554494,6467106,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5715,Occurrence: Primary Exploration,Uranium,{159B6E36-104A-4E77-80EC-0190C0B6E6CA}
554803,6466860,5707,5716,Drill hole WAT14-411A,Drill hole WAT14-411A,Uranium,,Uranium,Drillhole,Occurrence: Primary Exploration,No,No,554803,6466860,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5716,Occurrence: Primary Exploration,Uranium,{8BFC128E-1741-438C-A7EF-36E6259B11D9}
575656,6391985,5708,5717,Drill hole SL-12-001,Drill hole SL-12-001,Zinc,"Graphite, Lead","Copper, Zinc and/or Lead",Drillhole,Occurrence: Primary Exploration,No,No,575656,6391985,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5717,Occurrence: Primary Exploration,Base Metals,{2D6ABB07-E0F0-4DD9-A81C-E3453C375EA6}
580657,6394487,5709,5718,Drill hole SL-12-002,Drill hole SL-12-002,Graphite,"Molybdenum, Nickel, Zinc",Graphite,Drillhole,Occurrence: Primary Exploration,No,No,580657,6394487,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5718,Occurrence: Primary Exploration,Industrial Materials,{6FF2F086-BA6F-4E27-AF8B-255ECDBB381D}
569825,6385922,5710,5719,Drill hole SL-12-003,Drill hole SL-12-003,Graphite,"Nickel, Zinc",Graphite,Drillhole,Occurrence: Primary Exploration,No,No,569825,6385922,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5719,Occurrence: Primary Exploration,Industrial Materials,{76364F77-B81F-49C5-BCD9-9A6D45873B0D}
